tweet,target,,,,,,,,,,
بھائی ہمیں کچھ نہیں ہوا تو ہٹا بس اور سن جائے مٹا دی,0,,,,,,,,,,
بھائی ہنس ہنس کے برا حال ہو گیا,0,,,,,,,,,,
بھائی ہے تو سیکسی بہت ہے رنڈی,1,,,,,,,,,,
بھائی واقعی ننگی ویڈیوز دیکھا رہا تھا نوٹیفیکشن آتے ہی آگیا,0,,,,,,,,,,
بھائی وقار ذکاء خود بہت ذہین ہے,0,,,,,,,,,,
بھائی وہ سلمان والا گانا تھوڑا اچھا تھا,0,,,,,,,,,,
بھائی ویڈیو بہت وقت کے بعد نکالا کوئی کام ہو گیا تھا کیا,0,,,,,,,,,,
بھائی ویڈیو جلدی اپ لوڈ کیا کر ہمیں آپ کی ویڈیو کا ہی انتظار ہوتا ہے ویسے وہ گانڈو ہے ہی چوتیا,1,,,,,,,,,,
بھائی ویڈیوز دےدے پیسے بےشک نہ دے,0,,,,,,,,,,
بھائی یار کیا کر رہے ہو آج کل تو بالکل ہی ہنسی نہیں آرہی,0,,,,,,,,,,
بھائی یہ اچھا نہیں ہے وہ بہت بڑی مسائل سے گزر کر آیا ہے آپ اس پر اس کو منفی روشنی ڈالیں,0,,,,,,,,,,
بھائی یہ اوم پرکاش سے لیا تھا صیح ہو تو کمنٹ کرو,0,,,,,,,,,,
بھائی یہ اوم والی آواز ابھی بھی دماغ میں گھوم رہی ہے,0,,,,,,,,,,
بھائی یہ آپ کی سب سے اچھی ویڈیو تھی آپ اور آپ کے فائن شاندار ہیں,0,,,,,,,,,,
بھائی یہ آج تک بنایا ہوا کا سب سے اچھا ویڈیو ہے,0,,,,,,,,,,
بھائی یہ بہت زیادہ ہوگیا,0,,,,,,,,,,
بھائی یہ مادر چود ہے شام ادریس,1,,,,,,,,,,
بھائی یہ میری بات سن اور پوپی کی مار ذرا,1,,,,,,,,,,
بھائیوں اس کی ہر ویڈیو کے نیچے کمنٹ میں جا کر لکھو کہ باہر جا کر اپنی اوقات ہی بھول گیا ہے لوڑا,1,,,,,,,,,,
بھڑوا رنڈی کی نسل تیری گانڈ میں کیوں آگ لگی ہوئی ہے,1,,,,,,,,,,
بھڑوے چوتیے جا دفعہ ہو,1,,,,,,,,,,
بھڑوے کے بچےٹھنڈی ویلاگ نہ بنایا کر,1,,,,,,,,,,
بھلا بہن چود تیری اتنی کیوں کھجلتی کیوں ہے گانڈ,1,,,,,,,,,,
بھوسڑی کا سالا یہ ہے ہی ہیرا منڈی کا پیدائیشی,1,,,,,,,,,,
بھوسڑی کا ہے یہ شام اسے قدر نہیں ہے کی یہ کمنٹس کہاں سے آتی ہیں,1,,,,,,,,,,
بھوسڑی کے اب تو بتا میرے کمنٹس کدھر گئے گانڈو تیرے پاس ایک کیڑا ہے اور کچھ نہں ہے بہن چود,1,,,,,,,,,,
بھوسڑی کے اس طرح کی چیزیں انٹرنیٹ پر لکھے گا تو لوگ تجھے بولیں گے نا تو کیا تیری سالے کی تعریف کریں گے کیا,1,,,,,,,,,,
بھوسڑی کے انہوں نے جو بھی کیا صیح کیا تیری ماں کو چود کے رکھ دوں,1,,,,,,,,,,
بھوسڑی کے چپ کر نئی ویڈیو بھی آئیں گے,1,,,,,,,,,,
بھوسڑی کے سارے ویورز پاکستانی ہیں جن کو یہ غریب اور گھٹیا کہ رہا ہے,1,,,,,,,,,,
بھوسڑی کے کیوں کسی کے پیچھے پڑا ہوا ہے چول,1,,,,,,,,,,
بھوسڑی کے مادر چود بہن کے لوڑے کتے کے لنڈ ٹٹو کے سوداگر,1,,,,,,,,,,
بھوسڑی کی اولاد میرا ویڈیو صرف میرے چینل میں دیکھ,1,,,,,,,,,,
بولو جے جےجے کیری بابا کی,0,,,,,,,,,,
بے غیرت بے حیا صیح جواب دیا الماس کی بہن چودی کا,1,,,,,,,,,,
بی بی والے کا باپ ہے تو کیری وہ تیرے سامنے کچھ بھی نہیں تم اس سے بہت بہتر ہو,0,,,,,,,,,,
بیٹے والے تو ہم بھی ہیں لیکن اپنے تو انت اٹھائی ہوئی ہے,0,,,,,,,,,,
پاکستان کا پورن سٹار سب ایسے ہوتے جا رہے ہیں,0,,,,,,,,,,
پاکستان کی امی کی چوت پاکستان بھوسڑیستان ایک بار اپنی اس والی آئی ڈی سے لکھ دے کمال ہو جائے گا,1,,,,,,,,,,
پاکستان کی امی کی چوت پاکستان بھوسڑیستان کیا ٹوائلٹ تو انڈیا میں نہں رہتا کیا,1,,,,,,,,,,
پاکستانی چوتیا,1,,,,,,,,,,
پاکستانی چوتیا سالا سب سے بڑا,1,,,,,,,,,,
پاگل چپ کر جھوٹا چوتیا,1,,,,,,,,,,
پاگل زندگی بھائی میں نے,0,,,,,,,,,,
پاگل کر دیا بھائی تو نے عروج تو بہت شاندار تھا,0,,,,,,,,,,
پاگل لڑکی ہے گانا تو آتا نہیں چلی گانے,0,,,,,,,,,,
پاگل ہے یہ پاگل گانڈو سالا,1,,,,,,,,,,
پپو تم کو کس وقت آنا چاہیے تھا,0,,,,,,,,,,
پتا نہں پاکستانی عوام اس چوتیا پن پر خاموش کیوں ہے,1,,,,,,,,,,
پرانی طرز کی نہیں بہت جدید طرح کی ہونی چاہئے,0,,,,,,,,,,
پرانی ویڈیو میں کیلے لگتے ہیں لیکن لگے ہوئے سنترے ہیں,0,,,,,,,,,,
پراوین سنگھ سچ بولو تو تم ڈیپی کی بات مت کیا کرو,0,,,,,,,,,,
پریتم بھائی ٹھیک ہے کہ اچھی ویڈیو نہیں ہے لیکن کچھ اچھا دیکھنے کو تو ملا نا,0,,,,,,,,,,
پریہا تھاپا پلیز لڑکی کو امپریس کرنے کی میری مزاحیہ ویڈیو دیکھو اور اگر پسند آئے تو میرا چینل سبسکرائب کرو آپ کی مستی میرا چینل ہے,0,,,,,,,,,,
پشاور گھمائیں گے بہن چود تچھے کیسے کنفرم ہوا کہ وہ دلا ہے,1,,,,,,,,,,
پلیز اس کی بینڈ بجاؤ,0,,,,,,,,,,
پلیز آپ گوواتی آئیں ہم سب آپ سے ملنے کا انتظار کر رہے ہیں,0,,,,,,,,,,
پلیز بھائی اس کو روسٹ مت کرو کیوں کو وہ ہے کی کمینہ اگر تم اس کو اور روسٹ کرو گے تو وہ اور چوڑا ہو گا ,1,,,,,,,,,,
پلیز بھائی ٹی سیریز کی مدد کرنے کا کہو,0,,,,,,,,,,
پلیز بھائی دنچک پوجا کی نئی ویڈیو پر ایک کلپ بنتا ہے پلیز پلیز,0,,,,,,,,,,
پلیز پیوڈپائی اور ٹی سیریز کی ویڈیو بناؤ,0,,,,,,,,,,
پلیز شام ادریس کو روسٹ کر نا یار,0,,,,,,,,,,
پلیز کچھ منظر کے پیچھے کیا ہو رہا ہے,0,,,,,,,,,,
پلیز میڈلے شٹ ویڈیو دیکھیں تم اس کو پسند کریں گے,0,,,,,,,,,,
پلیز میری نئے اکاؤنٹ سے نئی ویڈیو دیکھیں,0,,,,,,,,,,
پنوراما کا اشتہار کس کس کو آیا ٹھوکو لائیک,0,,,,,,,,,,
پہلے اس کی گانڈ میں ڈںڈا دے اور پھر اسکی بہن کو چود,1,,,,,,,,,,
پہلے اس کی گانڈ میں ڈنڈادو اور پھر اس پر جھنڈا لگاؤ تا کہ اس کو پتا چلے کہ اس پرچم میں کتنا دم ہے,1,,,,,,,,,,
پہلے مجھے کھسرا لگتا تھا پر اب یقین ہو گیا کہ وہ چوتیا ہے,1,,,,,,,,,,
پہلے میں سکون سے دیکھ سکتا ہوں,0,,,,,,,,,,
پہلی بار میں نے ویڈیو کو ناپسند کیا دن بہ دن ویڈیوز خراب ہوتی جا رہی ہیں,0,,,,,,,,,,
پہلی بارکیری طرح سے,0,,,,,,,,,,
پہلی والی بات نہیں رہی اب بھائی,0,,,,,,,,,,
پھر سے آپ کا فائن ہوگیا ہوں,0,,,,,,,,,,
پوجا کا کچھ کرو بھائی,0,,,,,,,,,,
پوڈکاسٹ پر ویڈیو بناؤ اور ٹی سیریز پر بھی,0,,,,,,,,,,
پورا کریمیناتی واپس آگیا,0,,,,,,,,,,
پوری دنیا ختم ہو جائے گی,0,,,,,,,,,,
پوری دنیا گھما کر مزاحیہ ویڈیو اپ لوڈ کرتا ہوں کیا آپ میرے چینل کو پسند کریں گے,0,,,,,,,,,,
پوری دنیا میں تیری ماں کی چوت,1,,,,,,,,,,
پوری ویڈیو میں سب سے اچھا حصہ,0,,,,,,,,,,
پولیس کی پٹائی اور,0,,,,,,,,,,
پولیس کی پٹائی اور رات کی چوہی کوئی نہیں روک سکتا,0,,,,,,,,,,
پونیت گجر پلیز میرا چینل سبسکرائب کرو میں نیا یوٹیوبر ہوں,0,,,,,,,,,,
پیار ہو گیا تم سے منچلے لویو ڈوڈ شاندار,0,,,,,,,,,,
پیار ہے تم سے میں تمہارا بہت بڑا فائن ہوں,0,,,,,,,,,,
پیارے دکی بھائی کو ایک چومی اور بھوسڑی کے شام سالے کے لیے ایک چوپا ادھر ایک چوپا ادھر,1,,,,,,,,,,
پیارے کیری ایک ویڈیو روسٹ کرنے کے لیے تمہں ہر طرح کے ویڈیوز دیکھنے پڑتےہیں,0,,,,,,,,,,
پیپ والی کاویڈیو بھی بنادیا ھوتا چائے پی لو دوستوں ویڈیو بہت زیادہ مست تھی,0,,,,,,,,,,
پیچھے چپل پڑی ہے,0,,,,,,,,,,
پیچھےمیوزک کون سا ہے,0,,,,,,,,,,
پینٹ پھٹی پڑی ہے,0,,,,,,,,,,
پینڈی پئے اور ہا ہا کو بھی گھر کیری بھائی,0,,,,,,,,,,
تجھ کو ان سبسکرائب کر دیا,0,,,,,,,,,,
تجھے مشہور ہونے کےلیے گانڈ بھی مارنی پڑے تو تو وہ بھی مارےگا,1,,,,,,,,,,
تچھے مسئلہ ہے تجھے اس نے کیا کہا ہے چوتیے چلو اگر مان لیتے ہیں یہ جھوٹی ویڈیو ہے تو پھرکیا,1,,,,,,,,,,
تعاف نے سب بہن چودوں کی گانڈ  جلا دی,1,,,,,,,,,,
تلاش کرو شیام کلب چینل مزہ آجائے گا ایک بار تلاش کر کے تو دیکھو سبسکرائب کیے بناء نہیں آؤگے دیکھنا,0,,,,,,,,,,
تم ایک چوتیا ہو,1,,,,,,,,,,
تم بالکل ٹیھک درست ہو,0,,,,,,,,,,
تم بہت اچھے اور حیران ہو,0,,,,,,,,,,
تم بہت حیران کن ہو بھائی تم سب سے اعلی ہو,0,,,,,,,,,,
تم بھی ادھر ایسا کر سکتے ہو,0,,,,,,,,,,
تم بھی رہو بھائی,0,,,,,,,,,,
تم پریشان مت ہو میری جان وہ تو ہے ہی کتے کا بچہ دلے کا بچہ,1,,,,,,,,,,
تم ٹھیک ہو پر پھر بھی ہنسا لیتا ہے اپنی حرکتوں کی وجہ سے لیکن یہ جوتیا شام چوتیا ہی رہنا ہے,1,,,,,,,,,,
تم جیسے چوتیوں کی وجہ سے سنگھ جیسے لوگوں کی چوتیاں کاٹتے ہیں,1,,,,,,,,,,
تم چھوٹے یوٹیوبر ہو اس لیئے بڑے یو ٹیوبر سے جلتے ہو گالی مت دو چوتیو,1,,,,,,,,,,
تم چوتیا ہو ایک,1,,,,,,,,,,
تم دوبارہ سب پر نمبر لے گئے کیری,0,,,,,,,,,,
تم سب رنڈٰ کے بچے چوتیا ہو مادر چود ہو کتنے اچھے سے میں نے تمہاری امی کے یار کو بے نقاب کیا,1,,,,,,,,,,
تم سب سے بڑے چوتیے ہو اپنا کام کررہا ہے تو اپنا کام کر پیسے بنا اور اپنی گانڈ نہ مروا,1,,,,,,,,,,
تم سچھی بہن چودی میں فراڈ کر لیتا ہے,1,,,,,,,,,,
تم شام کے پیچھے کیوں پڑ گئے ہو چتو آدمی,1,,,,,,,,,,
تم صیح کھیل رہےہو,0,,,,,,,,,,
تم فیس کیم کیوں نہیں کرتے,0,,,,,,,,,,
تم کتے ہو گشتی ماں کے بچے بہن چود انسان تیری ماں کا پھدا,1,,,,,,,,,,
تم کہ رہے تھے ہر ہفتہ ڈالوں گا,0,,,,,,,,,,
تم کو ہمیشہ دیکھنا اچھا لگتا ہے کیری مناتی بھائی,0,,,,,,,,,,
تم مجھ کو جواب کیوں نہیں دے رہے,0,,,,,,,,,,
تم میں سے کتنے اپنی ہنسی نہیں روک سکتے,0,,,,,,,,,,
تم نے اپنا وعدہ پورا کیا نئی چیزیں بنانے کا بجائے کہ وہی پرانی چیزیں کو بار بار دکھانے کا,0,,,,,,,,,,
تم نے اس کو ختم کردیا مبارک ہو,0,,,,,,,,,,
تم نے اس کو صیح زخم دیا ہمیں تم جیسے ہو لوگ چاہیں نہ کا شام گانڈو جیسے,1,,,,,,,,,,
تم نے تو آگ لگا دی کمال کر دیےآپ نے,0,,,,,,,,,,
تم نے تو یار حد کردی چتیاپا سارا کھول کر رکھ دیا اس رنڈی کا,1,,,,,,,,,,
تم نے مجھے پوری ویڈیو ک بارے میں کیوں نہیں بتایا,0,,,,,,,,,,
تم نے مجھے جواب میں گدھا کہا ہے میں نے انٹرنیٹ پہلی بار استعمال کیا پر گالیوں میں میں تیری ماں ہوں,1,,,,,,,,,,
تم نے یہ کمنٹ سب ویڈیوز میں پوسٹ کر کے بہت برا کیا,0,,,,,,,,,,
تم نئے فائن ہو تو ادھر رجسٹر ہو جائیں,0,,,,,,,,,,
تم ہو تم روشنی ہو,0,,,,,,,,,,
تم یوٹیوب کے سب سے بڑے یوٹیوبر ہو,0,,,,,,,,,,
تمہارا روسٹ شاندار تھا بھائی,0,,,,,,,,,,
تمہارا نام کیا ہے کیری مناتی,0,,,,,,,,,,
تمہارے اندر وہ پہلی والی کیری کی بات ہی نہیں ہے بس ٹھیک ہے یہ ویڈیو بہت بری ہے,0,,,,,,,,,,
تمہارے پپو کے بارے میں بہت افسوس ہوا ہے,0,,,,,,,,,,
تمہارے مزاق نے تمہاری عزت ختم کردی ہے,0,,,,,,,,,,
تمہارے والدین آسانی سے تمہارے چوتڑ توڑ دیں گے,1,,,,,,,,,,
تمہاری ایڈیٹنگ اور شام کی بے عزتی چوتیا جھوٹا,1,,,,,,,,,,
تمہاری ایکٹنگ اچھی ہے تم فلموں میں اداکاری کیوں نہں کرتے,0,,,,,,,,,,
تمہاری غلط سوچ اور زبان آپ کو یہاں تک لے کر آئی ہے,0,,,,,,,,,,
تمہاری گانڈ میں کیڑا کاٹتا ہے کیا جو کل رات کو تم نےپھر ویڈیو بنائی,1,,,,,,,,,,
تمہاری موٹر سائیکل بہت شاندار ہے,0,,,,,,,,,,
تمہاری ویڈیو ہمیشہ سے ہی بہت مست ہوتی ہے,0,,,,,,,,,,
تمہاری ویڈیوز پسند آئیں ادھار کارڈ کی چینل کو سبسکرائب کرو,0,,,,,,,,,,
تہ آپ کی سب سے اچھی ویڈیو ہے میری خواہش ہے کہ ہم سب ادھر ہوتے,0,,,,,,,,,,
تھورا اور سوچےذرا,0,,,,,,,,,,
تھوڑا کم بولا کر کیری,0,,,,,,,,,,
تھوڑے لوگوں نے دیکھا ہے لیکن پسند بہت لوگوں نے کیا ہے یہ کیسے ممکن ہے,0,,,,,,,,,,
تو بہت بڑا چوتیا ہے شکر ہے اس چول کی ایک ویڈیو بھی نہیں دیکھی,1,,,,,,,,,,
تو بھڑوا ہے جھوٹا ہے گانڈو ہے,1,,,,,,,,,,
تو بھی چوتیا ہے اللہ تیرےکو گناہ دے,1,,,,,,,,,,
تو بول یا نہ بول میں بولا نا تو گانڈ میں گھسا لے یہ بات بہن چود,1,,,,,,,,,,
تو تھوڑا دکی کی گانڈ چاٹ لے,1,,,,,,,,,,
تو تو چوتیا ہے پکا پکا,1,,,,,,,,,,
تو جناب آپ کا حضرات  مادرچود دلا کے علاوہ کس نے کروایا ہے,1,,,,,,,,,,
تو جو بار بار کمنٹ کر رہا ہے تجھے مرچیں کیوں لگ رہی ہیں شام کو باجی تو نہیں دی ہوئی جو اتنا اچھل رہا ہے,1,,,,,,,,,,
تو خود کیا ہے گالیاں تو سڑک کے کتے بھی بول لیتے ہیں ان کی ویڈیو بنا ٹرینڈ ملے گا,0,,,,,,,,,,
تو کیسے ہیں آپ سب,0,,,,,,,,,,
تو کیسے ہیں آپ کیری مناتی,0,,,,,,,,,,
تو کیوں ٹینشن لے رہا ہے چوتیا لوگ ہیں آپ مغز کیوں کھپا رہے ہو,1,,,,,,,,,,
تو گیم بہت بہن چود جیسا کھیلتا ہے,1,,,,,,,,,,
تو لن لے لے چوتیا,1,,,,,,,,,,
تو نے تو اس کی صیح پھاڑ دی کمینے لونڈے کی,1,,,,,,,,,,
تو نے تو گانڈ ہی مار دی,1,,,,,,,,,,
تو نےصیح گانڈ ماری اس بہن چود کی اچھے فراڈٰ کی اولاد ہے,1,,,,,,,,,,
تو ہم کیا کریں اس کی گانڈ میں للی چڑھائیں تاکہ اس کی یہ گھٹیا بیماری ختم ہو,1,,,,,,,,,,
تو یہ بولتا کیوں ہے,0,,,,,,,,,,
تو یہ ہے وہ گانڈو,1,,,,,,,,,,
توکر لےمیرے کوتو یہ ویڈیو اچھا لگا,0,,,,,,,,,,
تیرا کوئی قصور نہں تو گانڈو ہے بچے,1,,,,,,,,,,
تیرا مسئلہ کیا ہے بھائی,0,,,,,,,,,,
تیرے جیسے گانڈؤں کی وجہ سے وہ ہم لوگوں کو پاگل بنا رہا ہے,1,,,,,,,,,,
تیرے کو گارڈ نے چود دیا,1,,,,,,,,,,
تیرے لوڑے سالے دیمک نہں ہے کیارفتار ہے,1,,,,,,,,,,
تیری اوقات ہے کیا جو تو سر کا مزاق اڑا رہا ہے سب سے گھٹیا چینل ہے تیرا,0,,,,,,,,,,
تیری بات مجھے بہت پسند آئی,0,,,,,,,,,,
تیری بہن کی چوت ماروں لکھنا تو بین نہں ہے,1,,,,,,,,,,
تیری بہن کی لوکی بہت زبر دست تھی,0,,,,,,,,,,
تیری شکل مجھ کو پسند ہے نہ ہی تیری حیابندر لگ رہا ہے تو گوریلا ,0,,,,,,,,,,
